RegPeltierTempColdsideAdc,RegPeltierTempHotsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierPidISum,RegPeltierPidISumMax,RegPeltierPidMv,
2293,1757,74,0,2500,270,1000,500,55000,55000,263000,
2293,1759,74,0,2500,270,1000,500,55000,55000,263000,
2293,1758,74,0,2500,270,1000,500,55000,55000,262000,
2295,1757,74,0,2500,270,1000,500,55000,55000,262000,
2295,1756,74,0,2500,270,1000,500,55000,55000,260000,
2295,1755,74,0,2500,270,1000,500,55000,55000,260000,
2295,1756,74,0,2500,270,1000,500,55000,55000,260000,
2295,1755,74,0,2500,270,1000,500,55000,55000,260000,
2296,1756,74,0,2500,270,1000,500,55000,55000,260000,
2297,1756,74,0,2500,270,1000,500,55000,55000,260000,
2298,1757,74,0,2500,270,1000,500,55000,55000,258000,
2299,1758,74,0,2500,270,1000,500,55000,55000,258000,
2299,1755,74,0,2500,270,1000,500,55000,55000,256000,
2299,1754,74,0,2500,270,1000,500,55000,55000,256000,
2299,1753,74,0,2500,270,1000,500,55000,55000,256000,
2300,1754,74,0,2500,270,1000,500,55000,55000,256000,
2300,1754,74,0,2500,270,1000,500,55000,55000,256000,
2301,1754,74,0,2500,270,1000,500,55000,55000,255000,
2300,1755,74,0,2500,270,1000,500,55000,55000,255000,
2302,1755,74,0,2500,270,1000,500,55000,55000,255000,
2303,1756,74,0,2500,270,1000,500,55000,55000,253000,
2304,1756,74,0,2500,270,1000,500,55000,55000,253000,
2304,1757,74,0,2500,270,1000,500,55000,55000,251000,
2304,1756,74,0,2500,270,1000,500,55000,55000,251000,
2304,1755,74,0,2500,270,1000,500,55000,55000,251000,
2305,1754,74,0,2500,270,1000,500,55000,55000,251000,
2304,1752,74,0,2500,270,1000,500,55000,55000,251000,
2305,1751,74,0,2500,270,1000,500,55000,55000,251000,
2305,1750,74,0,2500,270,1000,500,55000,55000,250000,
2306,1751,74,0,2500,270,1000,500,55000,55000,250000,
2307,1750,74,0,2500,270,1000,500,55000,55000,248000,
2308,1750,74,0,2500,270,1000,500,55000,55000,248000,
2308,1750,74,0,2500,270,1000,500,55000,55000,248000,
2309,1750,74,0,2500,270,1000,500,55000,55000,247000,
2309,1750,74,0,2500,270,1000,500,55000,55000,247000,
2309,1749,74,0,2500,270,1000,500,55000,55000,246000,
2309,1749,74,0,2500,270,1000,500,55000,55000,246000,
2310,1749,74,0,2500,270,1000,500,55000,55000,246000,
2310,1748,74,0,2500,270,1000,500,55000,55000,245000,
2311,1749,74,0,2500,270,1000,500,55000,55000,245000,
2312,1750,74,0,2500,270,1000,500,55000,55000,243000,
2312,1751,74,0,2500,270,1000,500,55000,55000,243000,
2312,1751,74,0,2500,270,1000,500,55000,55000,243000,
2312,1751,74,0,2500,270,1000,500,55000,55000,243000,
2313,1750,74,0,2500,270,1000,500,55000,55000,243000,
2313,1749,74,0,2500,270,1000,500,55000,55000,242000,
2313,1747,74,0,2500,270,1000,500,55000,55000,242000,
2314,1748,74,0,2500,270,1000,500,55000,55000,242000,
2315,1748,74,0,2500,270,1000,500,55000,55000,241000,
2315,1747,74,0,2500,270,1000,500,55000,55000,241000,
2315,1747,74,0,2500,270,1000,500,55000,55000,240000,
2316,1746,74,0,2500,270,1000,500,55000,55000,240000,
2316,1746,74,0,2500,270,1000,500,55000,55000,240000,
2317,1747,74,0,2500,270,1000,500,55000,55000,239000,
2317,1749,74,0,2500,270,1000,500,55000,55000,239000,
2317,1748,74,0,2500,270,1000,500,55000,55000,239000,
2318,1746,74,0,2500,270,1000,500,55000,55000,238000,
2318,1746,74,0,2500,270,1000,500,55000,55000,238000,
2319,1746,74,0,2500,270,1000,500,55000,55000,236000,
2319,1745,74,0,2500,270,1000,500,55000,55000,236000,
2320,1745,74,0,2500,270,1000,500,55000,55000,236000,
2320,1744,74,0,2500,270,1000,500,55000,55000,235000,
2321,1746,74,0,2500,270,1000,500,55000,55000,235000,
2321,1746,74,0,2500,270,1000,500,55000,55000,234000,
2321,1745,74,0,2500,270,1000,500,55000,55000,234000,
2322,1745,74,0,2500,270,1000,500,55000,55000,234000,
